# t ex ey ez ew A C jx jy jz
1786080981.023 5.684342e-14 -2.842171e-14 -0.001269999 0.0026 -49.16426 -37.42063 -296.62 -194.468 -166.3203 
1786080981.182 -0.005 -2.842171e-14 -2.842171e-14 0.0026 -49.16426 -37.42063 -296.615 -194.468 -166.3216 
1786080981.342 -0.005 -2.842171e-14 -2.842171e-14 0.0026 -49.16426 -37.42063 -296.615 -194.468 -166.3216 
1786080981.500 -0.005 -2.842171e-14 -0.001269999 -0.0024 -49.16426 -37.42063 -296.615 -194.468 -166.3203 
1786080981.658 -0.01 -0.004 -0.002539999 -0.0024 -49.16426 -37.42063 -296.61 -194.464 -166.319 
1786080981.816 -0.005 -0.004 -0.003809998 -0.0074 -49.16426 -37.42063 -296.615 -194.464 -166.3178 
1786080981.974 -0.005 -0.004 -0.005079997 -0.0024 -49.16426 -37.42063 -296.615 -194.464 -166.3165 
1786080982.131 -0.005 -0.004 -0.006349997 -0.0074 -49.16426 -37.42063 -296.615 -194.464 -166.3152 
1786080982.288 -0.005 -0.004 -0.005079997 -0.0024 -49.16426 -37.42063 -296.615 -194.464 -166.3165 
1786080982.446 -0.005 -0.004 -0.005079997 -0.0024 -49.16426 -37.42063 -296.615 -194.464 -166.3165 
1786080982.605 -0.005 -0.004 -0.005079997 -0.0024 -49.16426 -37.42063 -296.615 -194.464 -166.3165 
1786080982.763 -0.005 -2.842171e-14 -0.005079997 -0.0024 -49.16426 -37.42063 -296.615 -194.468 -166.3165 
1786080982.922 -0.005 -2.842171e-14 -0.005079997 -0.0024 -49.16426 -37.42063 -296.615 -194.468 -166.3165 
1786080983.083 -0.005 -2.842171e-14 -0.005079997 -0.0024 -49.16426 -37.42063 -296.615 -194.468 -166.3165 
1786080983.241 0.005 0 7.105427e-15 0 -49.16426 -37.42063 -296.715 -194.868 -166.2073 
1786080983.403 0 0 7.105427e-15 0 -49.16426 -37.42063 -296.725 -194.86 -166.2073 
1786080983.579 0 0 7.105427e-15 0 -49.16426 -37.42063 -296.725 -194.86 -166.2073 
1786080983.746 0 0 7.105427e-15 0 -49.16426 -37.42063 -296.725 -194.86 -166.2073 
1786080983.910 0 0 7.105427e-15 0 -49.16426 -37.42063 -296.725 -194.86 -166.2073 
1786080984.080 0 0 7.105427e-15 0 -49.16426 -37.42063 -296.725 -194.86 -166.2073 
1786080984.247 0 0 7.105427e-15 0 -49.16426 -37.42063 -296.725 -194.86 -166.2073 
1786080984.408 0 0 7.105427e-15 0 -49.16426 -37.42063 -296.725 -194.86 -166.2073 
1786080984.567 0 0 7.105427e-15 0 -49.16426 -37.42063 -296.725 -194.86 -166.2073 
1786080984.729 0 0 7.105427e-15 0 -49.16426 -37.42063 -296.725 -194.86 -166.2073 
1786080984.892 0 0 7.105427e-15 0 -49.16426 -37.42063 -296.725 -194.86 -166.2073 
1786080985.056 0 0 7.105427e-15 0 -49.16426 -37.42063 -296.725 -194.86 -166.2073 
1786080985.222 0 0 7.105427e-15 0 -49.16426 -37.42063 -296.725 -194.86 -166.2073 
1786080985.382 0 0 7.105427e-15 0 -49.16426 -37.42063 -296.725 -194.86 -166.2073 
1786080985.542 0 0 7.105427e-15 0 -49.16426 -37.42063 -296.725 -194.86 -166.2073 
1786080985.702 0 0 7.105427e-15 0 -49.16426 -37.42063 -296.725 -194.86 -166.2073 
1786080985.862 0 0 7.105427e-15 0 -49.16426 -37.42063 -296.725 -194.86 -166.2073 
1786080986.022 0 0 7.105427e-15 0 -49.16426 -37.42063 -296.725 -194.86 -166.2073 
1786080986.181 0 0 7.105427e-15 0 -49.16426 -37.42063 -296.725 -194.86 -166.2073 
1786080986.340 0 0 7.105427e-15 0 -49.16426 -37.42063 -296.725 -194.86 -166.2073 
1786080986.499 0 0 7.105427e-15 0 -49.16426 -37.42063 -296.725 -194.86 -166.2073 
1786080986.659 0 0 7.105427e-15 0 -49.16426 -37.42063 -296.725 -194.86 -166.2073 
1786080986.818 0 0 7.105427e-15 0 -49.16426 -37.42063 -296.725 -194.86 -166.2073 
1786080986.978 0 0 7.105427e-15 0 -49.16426 -37.42063 -296.725 -194.86 -166.2073 
1786080987.140 0 0 7.105427e-15 0 -49.16426 -37.42063 -296.725 -194.86 -166.2073 
1786080987.300 0 0 7.105427e-15 0 -49.16426 -37.42063 -296.725 -194.86 -166.2073 
1786080987.461 0 0 7.105427e-15 0 -49.16426 -37.42063 -296.725 -194.86 -166.2073 
1786080987.621 0 0 7.105427e-15 0 -49.16426 -37.42063 -296.725 -194.86 -166.2073 
1786080987.781 0 0 7.105427e-15 0 -49.16426 -37.42063 -296.725 -194.86 -166.2073 
1786080987.939 0 0 7.105427e-15 0 -49.16426 -37.42063 -296.725 -194.86 -166.2073 
1786080988.099 0 0 7.105427e-15 0 -49.16426 -37.42063 -296.725 -194.86 -166.2073 
1786080988.258 0 0 7.105427e-15 0 -49.16426 -37.42063 -296.725 -194.86 -166.2073 
1786080988.419 0 0 7.105427e-15 0 -49.16426 -37.42063 -296.725 -194.86 -166.2073 
1786080988.581 0 0 7.105427e-15 0 -49.16426 -37.42063 -296.725 -194.86 -166.2073 
1786080988.744 0 0 7.105427e-15 0 -49.16426 -37.42063 -296.725 -194.86 -166.2073 
1786080988.904 0 0 7.105427e-15 0 -49.16426 -37.42063 -296.725 -194.86 -166.2073 
1786080989.065 0 0 7.105427e-15 0 -49.16426 -37.42063 -296.725 -194.86 -166.2073 
1786080989.227 0 0 7.105427e-15 0 -49.16426 -37.42063 -296.725 -194.86 -166.2073 
1786080989.392 0 0 7.105427e-15 0 -49.16426 -37.42063 -296.725 -194.86 -166.2073 
1786080989.557 0 0 7.105427e-15 0 -49.16426 -37.42063 -296.725 -194.86 -166.2073 
1786080989.719 0 0 7.105427e-15 0 -49.16426 -37.42063 -296.725 -194.86 -166.2073 
1786080989.886 0 0 7.105427e-15 0 -49.16426 -37.42063 -296.725 -194.86 -166.2073 
1786080990.047 0 0 7.105427e-15 0 -49.16426 -37.42063 -296.725 -194.86 -166.2073 
1786080990.204 0 0 7.105427e-15 0 -49.16426 -37.42063 -296.725 -194.86 -166.2073 
1786080990.361 0 0 7.105427e-15 0 -49.16426 -37.42063 -296.725 -194.86 -166.2073 
1786080990.521 0 0 7.105427e-15 0 -49.16426 -37.42063 -296.725 -194.86 -166.2073 
1786080990.679 0 0 7.105427e-15 0 -49.16426 -37.42063 -296.725 -194.86 -166.2073 
1786080990.838 0 0 7.105427e-15 0 -49.16426 -37.42063 -296.725 -194.86 -166.2073 
1786080990.998 0 0 7.105427e-15 0 -49.16426 -37.42063 -296.725 -194.86 -166.2073 
1786080991.159 0 0 7.105427e-15 0 -49.16426 -37.42063 -296.725 -194.86 -166.2073 
1786080991.319 0 0 7.105427e-15 0 -49.16426 -37.42063 -296.725 -194.86 -166.2073 
1786080991.478 0 0 7.105427e-15 0 -49.16426 -37.42063 -296.725 -194.86 -166.2073 
1786080991.639 0 0 7.105427e-15 0 -49.16426 -37.42063 -296.725 -194.86 -166.2073 
1786080991.799 0 0 7.105427e-15 0 -49.16426 -37.42063 -296.725 -194.86 -166.2073 
1786080991.958 0 0 7.105427e-15 0 -49.16426 -37.42063 -296.725 -194.86 -166.2073 
1786080992.117 0 0 7.105427e-15 0 -49.16426 -37.42063 -296.725 -194.86 -166.2073 
1786080992.278 0 0 7.105427e-15 0 -49.16426 -37.42063 -296.725 -194.86 -166.2073 
1786080992.439 0 0 7.105427e-15 0 -49.16426 -37.42063 -296.725 -194.86 -166.2073 
1786080992.599 0 0 7.105427e-15 0 -49.16426 -37.42063 -296.725 -194.86 -166.2073 
1786080992.760 0 0 7.105427e-15 0 -49.16426 -37.42063 -296.725 -194.86 -166.2073 
1786080992.919 0 0 7.105427e-15 0 -49.16426 -37.42063 -296.725 -194.86 -166.2073 
1786080993.079 0 0 7.105427e-15 0 -49.16426 -37.42063 -296.725 -194.86 -166.2073 
1786080993.238 0 0 7.105427e-15 0 -49.16426 -37.42063 -296.725 -194.86 -166.2073 
1786080993.397 0 0 7.105427e-15 0 -49.16426 -37.42063 -296.725 -194.86 -166.2073 
1786080993.557 0 0 7.105427e-15 0 -49.16426 -37.42063 -296.725 -194.86 -166.2073 
1786080993.723 0 0 7.105427e-15 0 -49.16426 -37.42063 -296.725 -194.86 -166.2073 
1786080993.889 0 0 7.105427e-15 0 -49.16426 -37.42063 -296.725 -194.86 -166.2073 
1786080994.054 0 0 7.105427e-15 0 -49.16426 -37.42063 -296.725 -194.86 -166.2073 
1786080994.213 0 0 7.105427e-15 0 -49.16426 -37.42063 -296.725 -194.86 -166.2073 
1786080994.373 0 0 7.105427e-15 0 -49.16426 -37.42063 -296.725 -194.86 -166.2073 
1786080994.530 0 0 7.105427e-15 0 -49.16426 -37.42063 -296.725 -194.86 -166.2073 
1786080994.688 0 0 7.105427e-15 0 -49.16426 -37.42063 -296.725 -194.86 -166.2073 
1786080994.845 0 0 7.105427e-15 0 -49.16426 -37.42063 -296.725 -194.86 -166.2073 
1786080995.029 0 0 7.105427e-15 0 -49.16426 -37.42063 -296.725 -194.86 -166.2073 
1786080995.191 0 0 7.105427e-15 0 -49.16426 -37.42063 -296.725 -194.86 -166.2073 
1786080995.351 0 0 7.105427e-15 0 -49.16426 -37.42063 -296.725 -194.86 -166.2073 
1786080995.510 0 0 7.105427e-15 0 -49.16426 -37.42063 -296.725 -194.86 -166.2073 
1786080995.668 0 0 7.105427e-15 0 -49.16426 -37.42063 -296.725 -194.86 -166.2073 
1786080995.827 0 0 7.105427e-15 0 -49.16426 -37.42063 -296.725 -194.86 -166.2073 
1786080995.989 0 0 7.105427e-15 0 -49.16426 -37.42063 -296.725 -194.86 -166.2073 
1786080996.153 0 0 7.105427e-15 0 -49.16426 -37.42063 -296.725 -194.86 -166.2073 
1786080996.313 0 0 7.105427e-15 0 -49.16426 -37.42063 -296.725 -194.86 -166.2073 
1786080996.473 0 0 7.105427e-15 0 -49.16426 -37.42063 -296.725 -194.86 -166.2073 
1786080996.630 0 0 7.105427e-15 0 -49.16426 -37.42063 -296.725 -194.86 -166.2073 
1786080996.788 0 0 7.105427e-15 0 -49.16426 -37.42063 -296.725 -194.86 -166.2073 
1786080996.945 0 0 7.105427e-15 0 -49.16426 -37.42063 -296.725 -194.86 -166.2073 
1786080997.103 0 0 7.105427e-15 0 -49.16426 -37.42063 -296.725 -194.86 -166.2073 
1786080997.262 0 0 7.105427e-15 0 -49.16426 -37.42063 -296.725 -194.86 -166.2073 
1786080997.419 0 0 7.105427e-15 0 -49.16426 -37.42063 -296.725 -194.86 -166.2073 
1786080997.578 0 0 7.105427e-15 0 -49.16426 -37.42063 -296.725 -194.86 -166.2073 
1786080997.735 0 0 7.105427e-15 0 -49.16426 -37.42063 -296.725 -194.86 -166.2073 
1786080997.893 0 0 7.105427e-15 0 -49.16426 -37.42063 -296.725 -194.86 -166.2073 
1786080998.050 0 0 7.105427e-15 0 -49.16426 -37.42063 -296.725 -194.86 -166.2073 
1786080998.210 0 0 7.105427e-15 0 -49.16426 -37.42063 -296.725 -194.86 -166.2073 
1786080998.367 0 0 7.105427e-15 0 -49.16426 -37.42063 -296.725 -194.86 -166.2073 
1786080998.526 0 0 7.105427e-15 0 -49.16426 -37.42063 -296.725 -194.86 -166.2073 
1786080998.683 0 0 7.105427e-15 0 -49.16426 -37.42063 -296.725 -194.86 -166.2073 
1786080998.844 0 0 7.105427e-15 0 -49.16426 -37.42063 -296.725 -194.86 -166.2073 
1786080999.002 0 0 7.105427e-15 0 -49.16426 -37.42063 -296.725 -194.86 -166.2073 
1786080999.161 0 0 7.105427e-15 0 -49.16426 -37.42063 -296.725 -194.86 -166.2073 
1786080999.320 0 0 7.105427e-15 0 -49.16426 -37.42063 -296.725 -194.86 -166.2073 
1786080999.478 0 0 7.105427e-15 0 -49.16426 -37.42063 -296.725 -194.86 -166.2073 
1786080999.638 0 0 7.105427e-15 0 -49.16426 -37.42063 -296.725 -194.86 -166.2073 
1786080999.797 0 0 7.105427e-15 0 -49.16426 -37.42063 -296.725 -194.86 -166.2073 
1786080999.957 0 0 7.105427e-15 0 -49.16426 -37.42063 -296.725 -194.86 -166.2073 
1786081000.117 0 0 7.105427e-15 0 -49.16426 -37.42063 -296.725 -194.86 -166.2073 
1786081000.280 0 0 7.105427e-15 0 -49.16426 -37.42063 -296.725 -194.86 -166.2073 
1786081000.441 0 0 7.105427e-15 0 -49.16426 -37.42063 -296.725 -194.86 -166.2073 
1786081000.599 0 0 7.105427e-15 0 -49.16426 -37.42063 -296.725 -194.86 -166.2073 
1786081000.759 0 0 7.105427e-15 0 -49.16426 -37.42063 -296.725 -194.86 -166.2073 
1786081000.921 0 0 7.105427e-15 0 -49.16426 -37.42063 -296.725 -194.86 -166.2073 
1786081001.081 0 0 7.105427e-15 0 -49.16426 -37.42063 -296.725 -194.86 -166.2073 
1786081001.242 0 0 7.105427e-15 0 -49.16426 -37.42063 -296.725 -194.86 -166.2073 
1786081001.406 0 0 7.105427e-15 0 -49.16426 -37.42063 -296.725 -194.86 -166.2073 
1786081001.569 0 0 7.105427e-15 0 -49.16426 -37.42063 -296.725 -194.86 -166.2073 
1786081001.729 0 0 7.105427e-15 0 -49.16426 -37.42063 -296.725 -194.86 -166.2073 
1786081001.888 0 0 7.105427e-15 0 -49.16426 -37.42063 -296.725 -194.86 -166.2073 
1786081002.050 0 0 7.105427e-15 0 -49.16426 -37.42063 -296.725 -194.86 -166.2073 
1786081002.208 0 0 7.105427e-15 0 -49.16426 -37.42063 -296.725 -194.86 -166.2073 
1786081002.367 0 0 7.105427e-15 0 -49.16426 -37.42063 -296.725 -194.86 -166.2073 
1786081002.528 0 0 7.105427e-15 0 -49.16426 -37.42063 -296.725 -194.86 -166.2073 
1786081002.694 0 0 7.105427e-15 0 -49.16426 -37.42063 -296.725 -194.86 -166.2073 
1786081002.858 0 0 7.105427e-15 0 -49.16426 -37.42063 -296.725 -194.86 -166.2073 
1786081003.015 0 0 7.105427e-15 0 -49.16426 -37.42063 -296.725 -194.86 -166.2073 
1786081003.175 0 0 7.105427e-15 0 -49.16426 -37.42063 -296.725 -194.86 -166.2073 
1786081003.334 0 0 7.105427e-15 0 -49.16426 -37.42063 -296.725 -194.86 -166.2073 
1786081003.494 0 0 7.105427e-15 0 -49.16426 -37.42063 -296.725 -194.86 -166.2073 
1786081003.653 0 0 7.105427e-15 0 -49.16426 -37.42063 -296.725 -194.86 -166.2073 
1786081003.811 0 0 7.105427e-15 0 -49.16426 -37.42063 -296.725 -194.86 -166.2073 
1786081003.968 0 0 7.105427e-15 0 -49.16426 -37.42063 -296.725 -194.86 -166.2073 
1786081004.128 0 0 7.105427e-15 0 -49.16426 -37.42063 -296.725 -194.86 -166.2073 
1786081004.286 0 0 7.105427e-15 0 -49.16426 -37.42063 -296.725 -194.86 -166.2073 
1786081004.444 0 0 7.105427e-15 0 -49.16426 -37.42063 -296.725 -194.86 -166.2073 
1786081004.602 0 0 7.105427e-15 0 -49.16426 -37.42063 -296.725 -194.86 -166.2073 
1786081004.762 0 0 7.105427e-15 0 -49.16426 -37.42063 -296.725 -194.86 -166.2073 
1786081004.924 0 0 7.105427e-15 0 -49.16426 -37.42063 -296.725 -194.86 -166.2073 
1786081005.084 0 0 7.105427e-15 0 -49.16426 -37.42063 -296.725 -194.86 -166.2073 
1786081005.243 0 0 7.105427e-15 0 -49.16426 -37.42063 -296.725 -194.86 -166.2073 
1786081005.401 0 0 7.105427e-15 0 -49.16426 -37.42063 -296.725 -194.86 -166.2073 
1786081005.570 -0.045 -0.048 -0.02158999 -0.0024 -49.16426 -37.42063 -296.68 -194.812 -166.1857 
1786081005.732 -0.045 -0.056 -0.02666999 -0.0524 -49.16426 -37.42063 -296.68 -194.804 -166.1806 
1786081005.893 -0.045 -0.052 -0.02539999 -0.0474 -49.16426 -37.42063 -296.68 -194.808 -166.1819 
1786081006.050 -0.045 -0.048 -0.02285999 -0.0474 -49.16426 -37.42063 -296.68 -194.812 -166.1844 
1786081006.209 -0.04 -0.048 -0.02158999 -0.0424 -49.16426 -37.42063 -296.685 -194.812 -166.1857 
1786081006.369 -0.035 -0.044 -0.02031999 -0.0424 -49.16426 -37.42063 -296.69 -194.816 -166.187 
1786081006.528 -0.035 -0.044 -0.02031999 -0.0424 -49.16426 -37.42063 -296.69 -194.816 -166.187 
1786081006.685 -0.035 -0.04 -0.02031999 -0.0424 -49.16426 -37.42063 -296.69 -194.82 -166.187 
1786081006.843 -0.035 -0.04 -0.01904999 -0.0374 -49.16426 -37.42063 -296.69 -194.82 -166.1882 
1786081007.001 -0.035 -0.04 -0.01777999 -0.0374 -49.16426 -37.42063 -296.69 -194.82 -166.1895 
1786081007.161 -0.03 -0.036 -0.01777999 -0.0324 -49.16426 -37.42063 -296.695 -194.824 -166.1895 
1786081007.320 -0.03 -0.036 -0.01777999 -0.0324 -49.16426 -37.42063 -296.695 -194.824 -166.1895 
1786081007.481 -0.03 -0.036 -0.01650999 -0.0324 -49.16426 -37.42063 -296.695 -194.824 -166.1908 
1786081007.644 -0.03 -0.036 -0.01650999 -0.0324 -49.16426 -37.42063 -296.695 -194.824 -166.1908 
1786081007.804 -0.03 -0.032 -0.01523999 -0.0324 -49.16426 -37.42063 -296.695 -194.828 -166.192 
1786081007.964 -0.03 -0.032 -0.01523999 -0.0274 -49.16426 -37.42063 -296.695 -194.828 -166.192 
1786081008.124 -0.025 -0.032 -0.01523999 -0.0274 -49.16426 -37.42063 -296.7 -194.828 -166.192 
1786081008.282 -0.025 -0.028 -0.01523999 -0.0274 -49.16426 -37.42063 -296.7 -194.832 -166.192 
1786081008.441 -0.025 -0.028 -0.01396999 -0.0274 -49.16426 -37.42063 -296.7 -194.832 -166.1933 
1786081008.600 0.02 0.024 0.01015999 0.0176 -49.16426 -37.42063 -296.745 -194.884 -166.2174 
1786081008.760 0.03 0.032 0.01523999 0.0276 -49.16426 -37.42063 -296.755 -194.892 -166.2225 
1786081008.921 0.025 0.028 0.01523999 0.0226 -49.16426 -37.42063 -296.75 -194.888 -166.2225 
1786081009.082 0.025 0.028 0.01523999 0.0226 -49.16426 -37.42063 -296.75 -194.888 -166.2225 
1786081009.241 0.025 0.028 0.01396999 0.0226 -49.16426 -37.42063 -296.75 -194.888 -166.2213 
1786081009.399 0.025 0.024 0.01396999 0.0226 -49.16426 -37.42063 -296.75 -194.884 -166.2213 
1786081009.560 0.02 0.024 0.01269999 0.0226 -49.16426 -37.42063 -296.745 -194.884 -166.22 
1786081009.719 0.025 0.024 0.01269999 0.0226 -49.16426 -37.42063 -296.75 -194.884 -166.22 
1786081009.880 0.02 0.024 0.01269999 0.0176 -49.16426 -37.42063 -296.745 -194.884 -166.22 
1786081010.040 0.02 0.02 0.01142999 0.0176 -49.16426 -37.42063 -296.745 -194.88 -166.2187 
1786081010.201 0.02 0.02 0.01142999 0.0176 -49.16426 -37.42063 -296.745 -194.88 -166.2187 
1786081010.362 0.02 0.02 0.01269999 0.0176 -49.16426 -37.42063 -296.745 -194.88 -166.22 
1786081010.521 0.02 0.024 0.01269999 0.0176 -49.16426 -37.42063 -296.745 -194.884 -166.22 
1786081010.682 0.02 0.02 0.01142999 0.0176 -49.16426 -37.42063 -296.745 -194.88 -166.2187 
1786081010.841 0.02 0.02 0.01142999 0.0176 -49.16426 -37.42063 -296.745 -194.88 -166.2187 
1786081011.001 0.015 0.02 0.01142999 0.0176 -49.16426 -37.42063 -296.74 -194.88 -166.2187 
1786081011.162 0.015 0.016 0.01015999 0.0176 -49.16426 -37.42063 -296.74 -194.876 -166.2174 
1786081011.323 0.01 0.012 0.007619996 0.0126 -49.16426 -37.42063 -296.735 -194.872 -166.2149 
1786081011.485 0.01 0.012 0.006349997 0.0126 -49.16426 -37.42063 -296.735 -194.872 -166.2136 
1786081011.647 0.015 0.012 0.007619996 0.0076 -49.16426 -37.42063 -296.74 -194.872 -166.2149 
1786081011.806 0.01 0.012 0.007619996 0.0076 -49.16426 -37.42063 -296.735 -194.872 -166.2149 
1786081011.964 0.01 0.016 0.008889995 0.0126 -49.16426 -37.42063 -296.735 -194.876 -166.2162 
1786081012.126 0.01 0.012 0.007619996 0.0126 -49.16426 -37.42063 -296.735 -194.872 -166.2149 
1786081012.285 0.015 0.012 0.007619996 0.0126 -49.16426 -37.42063 -296.74 -194.872 -166.2149 
1786081012.447 0.015 0.016 0.008889995 0.0126 -49.16426 -37.42063 -296.74 -194.876 -166.2162 
1786081012.606 0.01 0.012 0.007619996 0.0076 -49.16426 -37.42063 -296.735 -194.872 -166.2149 
1786081012.764 0.01 0.012 0.008889995 0.0126 -49.16426 -37.42063 -296.735 -194.872 -166.2162 
1786081012.925 0.01 0.012 0.007619996 0.0076 -49.16426 -37.42063 -296.735 -194.872 -166.2149 
1786081013.084 0.01 0.012 0.007619996 0.0126 -49.16426 -37.42063 -296.735 -194.872 -166.2149 
1786081013.245 0.015 0.016 0.008889995 0.0126 -49.16426 -37.42063 -296.74 -194.876 -166.2162 
1786081013.403 0.015 0.016 0.008889995 0.0126 -49.16426 -37.42063 -296.74 -194.876 -166.2162 
1786081013.564 0.01 0.012 0.008889995 0.0126 -49.16426 -37.42063 -296.735 -194.872 -166.2162 
1786081013.723 0.01 0.012 0.007619996 0.0076 -49.16426 -37.42063 -296.735 -194.872 -166.2149 
1786081013.883 0.01 0.008 0.007619996 0.0076 -49.16426 -37.42063 -296.735 -194.868 -166.2149 
1786081014.045 0.01 0.008 0.007619996 0.0126 -49.16426 -37.42063 -296.735 -194.868 -166.2149 
1786081014.204 0.01 0.012 0.007619996 0.0076 -49.16426 -37.42063 -296.735 -194.872 -166.2149 
1786081014.363 0.01 0.012 0.007619996 0.0126 -49.16426 -37.42063 -296.735 -194.872 -166.2149 
1786081014.522 0.01 0.012 0.006349997 0.0076 -49.16426 -37.42063 -296.735 -194.872 -166.2136 
1786081014.681 0.01 0.012 0.007619996 0.0076 -49.16426 -37.42063 -296.735 -194.868 -166.2136 
1786081014.841 0.01 0.008 0.006349997 0.0076 -49.16426 -37.42063 -296.735 -194.868 -166.2136 
1786081015.001 0.01 0.008 0.007619996 0.0076 -49.16426 -37.42063 -296.735 -194.868 -166.2149 
1786081015.162 0.01 0.008 0.007619996 0.0076 -49.16426 -37.42063 -296.735 -194.868 -166.2149 
1786081015.322 0.01 0.008 0.006349997 0.0076 -49.16426 -37.42063 -296.735 -194.868 -166.2136 
1786081015.482 0.005 0.008 0.006349997 0.0076 -49.16426 -37.42063 -296.73 -194.868 -166.2136 
1786081015.649 0.005 0.004 0.006349997 0.0076 -49.16426 -37.42063 -296.73 -194.864 -166.2136 
1786081015.813 0.01 0.008 0.006349997 0.0076 -49.16426 -37.42063 -296.735 -194.868 -166.2136 
1786081015.972 0.01 0.008 0.006349997 0.0076 -49.16426 -37.42063 -296.735 -194.868 -166.2136 
1786081016.129 0.01 0.008 0.006349997 0.0076 -49.16426 -37.42063 -296.735 -194.868 -166.2136 
1786081016.286 0.01 0.008 0.006349997 0.0076 -49.16426 -37.42063 -296.735 -194.868 -166.2136 
1786081016.450 0.005 0.008 0.006349997 0.0076 -49.16426 -37.42063 -296.73 -194.868 -166.2136 
1786081016.613 0.005 0.008 0.006349997 0.0076 -49.16426 -37.42063 -296.735 -194.868 -166.2136 
1786081016.771 0.01 0.008 0.006349997 0.0026 -49.16426 -37.42063 -296.735 -194.868 -166.2136 
1786081016.930 0.005 0.008 0.006349997 0.0076 -49.16426 -37.42063 -296.73 -194.868 -166.2136 
1786081017.088 0.01 0.008 0.006349997 0.0026 -49.16426 -37.42063 -296.735 -194.868 -166.2136 
1786081017.248 0.005 0.008 0.006349997 0.0076 -49.16426 -37.42063 -296.73 -194.868 -166.2136 
1786081017.409 0.005 0.004 0.006349997 0.0076 -49.16426 -37.42063 -296.73 -194.864 -166.2136 
1786081017.570 0.01 0.008 0.006349997 0.0076 -49.16426 -37.42063 -296.735 -194.868 -166.2136 
1786081017.728 0.005 0.008 0.006349997 0.0076 -49.16426 -37.42063 -296.73 -194.868 -166.2136 
1786081017.885 0.005 0.004 0.005079997 0.0026 -49.16426 -37.42063 -296.73 -194.864 -166.2124 
1786081018.044 0.005 0.004 0.006349997 0.0076 -49.16426 -37.42063 -296.73 -194.864 -166.2136 
1786081018.202 0.005 0.004 0.006349997 0.0026 -49.16426 -37.42063 -296.73 -194.864 -166.2136 
1786081018.363 0.005 0.004 0.005079997 0.0026 -49.16426 -37.42063 -296.73 -194.864 -166.2124 
1786081018.524 0.005 0.004 0.005079997 0.0026 -49.16426 -37.42063 -296.73 -194.864 -166.2124 
1786081018.684 0.005 0.004 0.005079997 0.0026 -49.16426 -37.42063 -296.73 -194.864 -166.2124 
1786081018.842 0.005 0.004 0.005079997 0.0026 -49.16426 -37.42063 -296.73 -194.864 -166.2124 
1786081019.004 0.01 0.008 0.006349997 0.0076 -49.16426 -37.42063 -296.735 -194.868 -166.2136 
1786081019.162 0.005 0.008 0.006349997 0.0076 -49.16426 -37.42063 -296.73 -194.868 -166.2136 
1786081019.322 0.005 0.004 0.005079997 0.0026 -49.16426 -37.42063 -296.73 -194.864 -166.2124 
1786081019.481 0.005 0.004 0.005079997 0.0026 -49.16426 -37.42063 -296.73 -194.864 -166.2124 
1786081019.641 0.005 0.004 0.005079997 0.0026 -49.16426 -37.42063 -296.73 -194.864 -166.2124 
1786081019.800 0.005 0.004 0.005079997 0.0026 -49.16426 -37.42063 -296.73 -194.864 -166.2124 
1786081019.960 0.005 0.004 0.006349997 0.0076 -49.16426 -37.42063 -296.73 -194.864 -166.2136 
1786081020.120 0.005 0.008 0.005079997 0.0076 -49.16426 -37.42063 -296.73 -194.868 -166.2124 
1786081020.284 0.005 0.004 0.005079997 0.0026 -49.16426 -37.42063 -296.73 -194.864 -166.2124 
1786081020.443 0.005 0.004 0.005079997 0.0026 -49.16426 -37.42063 -296.73 -194.864 -166.2124 
1786081020.603 0.005 0.008 0.005079997 0.0076 -49.16426 -37.42063 -296.73 -194.868 -166.2124 
1786081020.786 0 0.004 0.005079997 0.0076 -49.16426 -37.42063 -296.725 -194.864 -166.2124 
1786081020.949 0 0.004 0.005079997 0.0026 -49.16426 -37.42063 -296.725 -194.864 -166.2124 
1786081021.106 0 0.004 0.005079997 0.0026 -49.16426 -37.42063 -296.725 -194.864 -166.2124 
1786081021.263 0 0.004 0.005079997 0.0026 -49.16426 -37.42063 -296.725 -194.864 -166.2124 
1786081021.421 0 0.008 0.006349997 0.0026 -49.16426 -37.42063 -296.725 -194.868 -166.2136 
1786081021.580 0 0.004 0.006349997 0.0026 -49.16426 -37.42063 -296.725 -194.864 -166.2136 
1786081021.738 0 0.004 0.005079997 0.0026 -49.16426 -37.42063 -296.725 -194.864 -166.2124 
1786081021.896 0 0.004 0.006349997 0.0026 -49.16426 -37.42063 -296.725 -194.864 -166.2136 
1786081022.056 0 0.004 0.005079997 -0.0024 -49.16426 -37.42063 -296.725 -194.864 -166.2124 
1786081022.218 0 0.004 0.005079997 -0.0024 -49.16426 -37.42063 -296.725 -194.864 -166.2124 
1786081022.383 0 0.004 0.005079997 -0.0024 -49.16426 -37.42063 -296.72 -194.864 -166.2124 
1786081022.545 0 0.004 0.005079997 -0.0024 -49.16426 -37.42063 -296.725 -194.864 -166.2124 
1786081022.703 0 0.004 0.006349997 -0.0024 -49.16426 -37.42063 -296.725 -194.864 -166.2136 
1786081022.861 -0.005 0.004 0.006349997 -0.0024 -49.16426 -37.42063 -296.72 -194.864 -166.2136 
1786081023.018 -0.005 0.004 0.005079997 -0.0024 -49.16426 -37.42063 -296.72 -194.864 -166.2124 
1786081023.178 -0.005 0.004 0.005079997 0.0026 -49.16426 -37.42063 -296.72 -194.864 -166.2124 
