# t_epoch pid.x.err pid.y.err pid.z.err pid.w.err joint2.ferr joint2.posfb joint4.posfb j2.blash-filt j3.blash-filt
1786048131.586 5.684342e-14 1.136868e-13 8.526513e-14 0.0048 5.684342e-14 -498.6346 69.63752 0 -0.0126 
1786048131.747 5.684342e-14 1.136868e-13 8.526513e-14 0.0048 5.684342e-14 -498.6346 69.63752 0 -0.0126 
1786048131.907 5.684342e-14 1.136868e-13 8.526513e-14 0.0048 5.684342e-14 -498.6346 69.63752 0 -0.0126 
1786048132.066 5.684342e-14 1.136868e-13 8.526513e-14 0.0048 5.684342e-14 -498.6346 69.63752 0 -0.0126 
1786048132.223 5.684342e-14 1.136868e-13 8.526513e-14 0.0048 5.684342e-14 -498.6346 69.63752 0 -0.0126 
1786048132.390 5.684342e-14 1.136868e-13 8.526513e-14 0.0048 5.684342e-14 -498.6346 69.63752 0 -0.0126 
1786048132.550 5.684342e-14 1.136868e-13 8.526513e-14 0.0048 5.684342e-14 -498.6346 69.63752 0 -0.0126 
1786048132.711 5.684342e-14 1.136868e-13 8.526513e-14 0.0048 5.684342e-14 -498.6346 69.63752 0 -0.0126 
1786048132.870 5.684342e-14 1.136868e-13 8.526513e-14 0.0048 5.684342e-14 -498.6346 69.63752 0 -0.0126 
1786048133.030 5.684342e-14 1.136868e-13 8.526513e-14 0.0048 5.684342e-14 -498.6346 69.63752 0 -0.0126 
1786048133.190 5.684342e-14 1.136868e-13 8.526513e-14 0.0048 5.684342e-14 -498.6346 69.63752 0 -0.0126 
1786048133.353 5.684342e-14 1.136868e-13 8.526513e-14 0.0048 5.684342e-14 -498.6346 69.63752 0 -0.0126 
1786048133.518 5.684342e-14 1.136868e-13 8.526513e-14 0.0048 5.684342e-14 -498.6346 69.63752 0 -0.0126 
1786048133.678 5.684342e-14 1.136868e-13 8.526513e-14 0.0048 5.684342e-14 -498.6346 69.63752 0 -0.0126 
1786048133.841 5.684342e-14 1.136868e-13 8.526513e-14 0.0048 5.684342e-14 -498.6346 69.63752 0 -0.0126 
1786048133.999 5.684342e-14 1.136868e-13 8.526513e-14 0.0048 5.684342e-14 -498.6346 69.63752 0 -0.0126 
1786048134.159 5.684342e-14 1.136868e-13 8.526513e-14 0.0048 5.684342e-14 -498.6346 69.63752 0 -0.0126 
1786048134.321 5.684342e-14 1.136868e-13 8.526513e-14 0.0048 5.684342e-14 -498.6346 69.63752 0 -0.0126 
1786048134.479 5.684342e-14 1.136868e-13 8.526513e-14 0.0048 5.684342e-14 -498.6346 69.63752 0 -0.0126 
1786048134.638 5.684342e-14 1.136868e-13 8.526513e-14 0.0048 5.684342e-14 -498.6346 69.63752 0 -0.0126 
1786048134.797 5.684342e-14 1.136868e-13 8.526513e-14 0.0048 5.684342e-14 -498.6346 69.63752 0 -0.0126 
1786048134.959 5.684342e-14 1.136868e-13 8.526513e-14 0.0048 5.684342e-14 -498.6346 69.63752 0 -0.0126 
1786048135.116 5.684342e-14 1.136868e-13 8.526513e-14 0.0048 5.684342e-14 -498.6346 69.63752 0 -0.0126 
1786048135.283 5.684342e-14 1.136868e-13 8.526513e-14 0.0048 5.684342e-14 -498.6346 69.63752 0 -0.0126 
1786048135.446 5.684342e-14 1.136868e-13 8.526513e-14 0.0048 5.684342e-14 -498.6346 69.63752 0 -0.0126 
1786048135.615 5.684342e-14 1.136868e-13 8.526513e-14 0.0048 5.684342e-14 -498.6346 69.63752 0 -0.0126 
1786048135.788 5.684342e-14 1.136868e-13 8.526513e-14 0.0048 5.684342e-14 -498.6346 69.63752 0 -0.0126 
1786048135.958 5.684342e-14 1.136868e-13 8.526513e-14 0.0048 5.684342e-14 -498.6346 69.63752 0 -0.0126 
1786048136.121 5.684342e-14 1.136868e-13 8.526513e-14 0.0048 5.684342e-14 -498.6346 69.63752 0 -0.0126 
1786048136.284 5.684342e-14 1.136868e-13 8.526513e-14 0.0048 5.684342e-14 -498.6346 69.63752 0 -0.0126 
1786048136.449 5.684342e-14 1.136868e-13 8.526513e-14 0.0048 5.684342e-14 -498.6346 69.63752 0 -0.0126 
1786048136.613 5.684342e-14 1.136868e-13 8.526513e-14 0.0048 5.684342e-14 -498.6346 69.63752 0 -0.0126 
1786048136.778 5.684342e-14 1.136868e-13 8.526513e-14 0.0048 5.684342e-14 -498.6346 69.63752 0 -0.0126 
1786048136.938 5.684342e-14 1.136868e-13 8.526513e-14 0.0048 5.684342e-14 -498.6346 69.63752 0 -0.0126 
1786048137.098 5.684342e-14 1.136868e-13 8.526513e-14 0.0048 5.684342e-14 -498.6346 69.63752 0 -0.0126 
1786048137.262 5.684342e-14 1.136868e-13 8.526513e-14 0.0048 5.684342e-14 -498.6346 69.63752 0 -0.0126 
1786048137.423 5.684342e-14 1.136868e-13 8.526513e-14 0.0048 5.684342e-14 -498.6346 69.63752 0 -0.0126 
1786048137.583 5.684342e-14 1.136868e-13 8.526513e-14 0.0048 5.684342e-14 -498.6346 69.63752 0 -0.0126 
1786048137.741 5.684342e-14 1.136868e-13 8.526513e-14 0.0048 5.684342e-14 -498.6346 69.63752 0 -0.0126 
1786048137.902 5.684342e-14 1.136868e-13 8.526513e-14 0.0048 5.684342e-14 -498.6346 69.63752 0 -0.0126 
1786048138.062 5.684342e-14 1.136868e-13 8.526513e-14 0.0048 5.684342e-14 -498.6346 69.63752 0 -0.0126 
1786048138.224 5.684342e-14 1.136868e-13 8.526513e-14 0.0048 5.684342e-14 -498.6346 69.63752 0 -0.0126 
1786048138.381 5.684342e-14 1.136868e-13 8.526513e-14 0.0048 5.684342e-14 -498.6346 69.63752 0 -0.0126 
1786048138.542 5.684342e-14 1.136868e-13 8.526513e-14 0.0048 5.684342e-14 -498.6346 69.63752 0 -0.0126 
1786048138.708 5.684342e-14 1.136868e-13 8.526513e-14 0.0048 5.684342e-14 -498.6346 69.63752 0 -0.0126 
1786048138.865 5.684342e-14 1.136868e-13 8.526513e-14 0.0048 5.684342e-14 -498.6346 69.63752 0 -0.0126 
1786048139.028 5.684342e-14 1.136868e-13 8.526513e-14 0.0048 5.684342e-14 -498.6346 69.63752 0 -0.0126 
1786048139.188 5.684342e-14 1.136868e-13 8.526513e-14 0.0048 5.684342e-14 -498.6346 69.63752 0 -0.0126 
1786048139.345 5.684342e-14 1.136868e-13 8.526513e-14 0.0048 5.684342e-14 -498.6346 69.63752 0 -0.0126 
1786048139.503 5.684342e-14 1.136868e-13 8.526513e-14 0.0048 5.684342e-14 -498.6346 69.63752 0 -0.0126 
1786048139.663 5.684342e-14 1.136868e-13 8.526513e-14 0.0048 5.684342e-14 -498.6346 69.63752 0 -0.0126 
1786048139.825 5.684342e-14 1.136868e-13 8.526513e-14 0.0048 5.684342e-14 -498.6346 69.63752 0 -0.0126 
1786048139.987 5.684342e-14 1.136868e-13 8.526513e-14 0.0048 5.684342e-14 -498.6346 69.63752 0 -0.0126 
1786048140.147 5.684342e-14 1.136868e-13 8.526513e-14 0.0048 5.684342e-14 -498.6346 69.63752 0 -0.0126 
1786048140.307 5.684342e-14 1.136868e-13 8.526513e-14 0.0048 5.684342e-14 -498.6346 69.63752 0 -0.0126 
1786048140.466 5.684342e-14 1.136868e-13 8.526513e-14 0.0048 5.684342e-14 -498.6346 69.63752 0 -0.0126 
1786048140.624 5.684342e-14 1.136868e-13 8.526513e-14 0.0048 5.684342e-14 -498.6346 69.63752 0 -0.0126 
1786048140.785 5.684342e-14 1.136868e-13 8.526513e-14 0.0048 5.684342e-14 -498.6346 69.63752 0 -0.0126 
1786048140.950 5.684342e-14 1.136868e-13 8.526513e-14 0.0048 5.684342e-14 -498.6346 69.63752 0 -0.0126 
1786048141.117 5.684342e-14 1.136868e-13 8.526513e-14 0.0048 5.684342e-14 -498.6346 69.63752 0 -0.0126 
1786048141.275 5.684342e-14 1.136868e-13 8.526513e-14 0.0048 5.684342e-14 -498.6346 69.63752 0 -0.0126 
1786048141.433 5.684342e-14 1.136868e-13 8.526513e-14 0.0048 5.684342e-14 -498.6346 69.63752 0 -0.0126 
1786048141.597 5.684342e-14 1.136868e-13 8.526513e-14 0.0048 5.684342e-14 -498.6346 69.63752 0 -0.0126 
1786048141.756 5.684342e-14 1.136868e-13 8.526513e-14 0.0048 5.684342e-14 -498.6346 69.63752 0 -0.0126 
1786048141.920 5.684342e-14 1.136868e-13 8.526513e-14 0.0048 5.684342e-14 -498.6346 69.63752 0 -0.0126 
1786048142.078 5.684342e-14 1.136868e-13 8.526513e-14 0.0048 5.684342e-14 -498.6346 69.63752 0 -0.0126 
1786048142.237 5.684342e-14 1.136868e-13 8.526513e-14 0.0048 5.684342e-14 -498.6346 69.63752 0 -0.0126 
1786048142.395 5.684342e-14 1.136868e-13 8.526513e-14 0.0048 5.684342e-14 -498.6346 69.63752 0 -0.0126 
1786048142.560 5.684342e-14 1.136868e-13 8.526513e-14 0.0048 5.684342e-14 -498.6346 69.63752 0 -0.0126 
1786048142.725 5.684342e-14 1.136868e-13 8.526513e-14 0.0048 5.684342e-14 -498.6346 69.63752 0 -0.0126 
1786048142.901 5.684342e-14 1.136868e-13 8.526513e-14 0.0048 5.684342e-14 -498.6346 69.63752 0 -0.0126 
1786048143.071 5.684342e-14 1.136868e-13 8.526513e-14 0.0048 5.684342e-14 -498.6346 69.63752 0 -0.0126 
1786048143.239 5.684342e-14 1.136868e-13 8.526513e-14 0.0048 5.684342e-14 -498.6346 69.63752 0 -0.0126 
1786048143.399 5.684342e-14 1.136868e-13 8.526513e-14 0.0048 5.684342e-14 -498.6346 69.63752 0 -0.0126 
1786048143.566 5.684342e-14 1.136868e-13 8.526513e-14 0.0048 5.684342e-14 -498.6346 69.63752 0 -0.0126 
1786048143.731 5.684342e-14 1.136868e-13 8.526513e-14 0.0048 5.684342e-14 -498.6346 69.63752 0 -0.0126 
1786048143.901 5.684342e-14 1.136868e-13 8.526513e-14 0.0048 5.684342e-14 -498.6346 69.63752 0 -0.0126 
1786048144.061 5.684342e-14 1.136868e-13 8.526513e-14 0.0048 5.684342e-14 -498.6346 69.63752 0 -0.0126 
1786048144.219 5.684342e-14 1.136868e-13 8.526513e-14 0.0048 5.684342e-14 -498.6346 69.63752 0 -0.0126 
1786048144.378 5.684342e-14 1.136868e-13 8.526513e-14 0.0048 5.684342e-14 -498.6346 69.63752 0 -0.0126 
1786048144.537 5.684342e-14 1.136868e-13 8.526513e-14 0.0048 5.684342e-14 -498.6346 69.63752 0 -0.0126 
1786048144.711 5.684342e-14 1.136868e-13 8.526513e-14 0.0048 5.684342e-14 -498.6346 69.63752 0 -0.0126 
1786048144.883 5.684342e-14 1.136868e-13 8.526513e-14 0.0048 5.684342e-14 -498.6346 69.63752 0 -0.0126 
1786048145.041 5.684342e-14 1.136868e-13 8.526513e-14 0.0048 5.684342e-14 -498.6346 69.63752 0 -0.0126 
1786048145.199 5.684342e-14 1.136868e-13 8.526513e-14 0.0048 5.684342e-14 -498.6346 69.63752 0 -0.0126 
1786048145.357 5.684342e-14 1.136868e-13 8.526513e-14 0.0048 5.684342e-14 -498.6346 69.63752 0 -0.0126 
1786048145.516 5.684342e-14 1.136868e-13 8.526513e-14 0.0048 5.684342e-14 -498.6346 69.63752 0 -0.0126 
1786048145.674 5.684342e-14 1.136868e-13 8.526513e-14 0.0048 5.684342e-14 -498.6346 69.63752 0 -0.0126 
1786048145.847 5.684342e-14 1.136868e-13 8.526513e-14 0.0048 5.684342e-14 -498.6346 69.63752 0 -0.0126 
1786048146.007 5.684342e-14 1.136868e-13 8.526513e-14 0.0048 5.684342e-14 -498.6346 69.63752 0 -0.0126 
1786048146.178 5.684342e-14 1.136868e-13 8.526513e-14 0.0048 5.684342e-14 -498.6346 69.63752 0 -0.0126 
1786048146.347 5.684342e-14 1.136868e-13 8.526513e-14 0.0048 5.684342e-14 -498.6346 69.63752 0 -0.0126 
1786048146.515 5.684342e-14 1.136868e-13 8.526513e-14 0.0048 5.684342e-14 -498.6346 69.63752 0 -0.0126 
1786048146.681 5.684342e-14 1.136868e-13 8.526513e-14 0.0048 5.684342e-14 -498.6346 69.63752 0 -0.0126 
1786048146.873 5.684342e-14 1.136868e-13 8.526513e-14 0.0048 5.684342e-14 -498.6346 69.63752 0 -0.0126 
1786048147.037 5.684342e-14 1.136868e-13 8.526513e-14 0.0048 5.684342e-14 -498.6346 69.63752 0 -0.0126 
1786048147.200 5.684342e-14 1.136868e-13 8.526513e-14 0.0048 5.684342e-14 -498.6346 69.63752 0 -0.0126 
1786048147.361 5.684342e-14 1.136868e-13 8.526513e-14 0.0048 5.684342e-14 -498.6346 69.63752 0 -0.0126 
1786048147.524 5.684342e-14 1.136868e-13 8.526513e-14 0.0048 5.684342e-14 -498.6346 69.63752 0 -0.0126 
1786048147.693 5.684342e-14 1.136868e-13 8.526513e-14 0.0048 5.684342e-14 -498.6346 69.63752 0 -0.0126 
1786048147.862 5.684342e-14 1.136868e-13 8.526513e-14 0.0048 5.684342e-14 -498.6346 69.63752 0 -0.0126 
1786048148.046 5.684342e-14 1.136868e-13 8.526513e-14 0.0048 5.684342e-14 -498.6346 69.63752 0 -0.0126 
1786048148.213 5.684342e-14 1.136868e-13 8.526513e-14 0.0048 5.684342e-14 -498.6346 69.63752 0 -0.0126 
1786048148.384 5.684342e-14 1.136868e-13 8.526513e-14 0.0048 5.684342e-14 -498.6346 69.63752 0 -0.0126 
1786048148.547 5.684342e-14 1.136868e-13 8.526513e-14 0.0048 5.684342e-14 -498.6346 69.63752 0 -0.0126 
1786048148.752 5.684342e-14 1.136868e-13 8.526513e-14 0.0048 5.684342e-14 -498.6346 69.63752 0 -0.0126 
1786048148.926 5.684342e-14 1.136868e-13 8.526513e-14 0.0048 5.684342e-14 -498.6346 69.63752 0 -0.0126 
1786048149.108 5.684342e-14 1.136868e-13 8.526513e-14 0.0048 5.684342e-14 -498.6346 69.63752 0 -0.0126 
1786048149.477 5.684342e-14 1.136868e-13 8.526513e-14 0.0048 5.684342e-14 -498.6346 69.63752 0 -0.0126 
1786048149.650 5.684342e-14 1.136868e-13 8.526513e-14 0.0048 5.684342e-14 -498.6346 69.63752 0 -0.0126 
1786048149.822 5.684342e-14 1.136868e-13 8.526513e-14 0.0048 5.684342e-14 -498.6346 69.63752 0 -0.0126 
1786048149.990 5.684342e-14 1.136868e-13 8.526513e-14 0.0048 5.684342e-14 -498.6346 69.63752 0 -0.0126 
1786048150.154 5.684342e-14 1.136868e-13 8.526513e-14 0.0048 5.684342e-14 -498.6346 69.63752 0 -0.0126 
1786048150.314 5.684342e-14 1.136868e-13 8.526513e-14 0.0048 5.684342e-14 -498.6346 69.63752 0 -0.0126 
1786048150.473 5.684342e-14 1.136868e-13 8.526513e-14 0.0048 5.684342e-14 -498.6346 69.63752 0 -0.0126 
1786048150.647 5.684342e-14 1.136868e-13 8.526513e-14 0.0048 5.684342e-14 -498.6346 69.63752 0 -0.0126 
1786048150.820 5.684342e-14 1.136868e-13 8.526513e-14 0.0048 5.684342e-14 -498.6346 69.63752 0 -0.0126 
1786048150.992 5.684342e-14 1.136868e-13 8.526513e-14 0.0048 5.684342e-14 -498.6346 69.63752 0 -0.0126 
1786048151.162 5.684342e-14 1.136868e-13 8.526513e-14 0.0048 5.684342e-14 -498.6346 69.63752 0 -0.0126 
1786048151.331 5.684342e-14 1.136868e-13 8.526513e-14 0.0048 5.684342e-14 -498.6346 69.63752 0 -0.0126 
1786048151.494 5.684342e-14 1.136868e-13 8.526513e-14 0.0048 5.684342e-14 -498.6346 69.63752 0 -0.0126 
1786048151.659 5.684342e-14 1.136868e-13 8.526513e-14 0.0048 5.684342e-14 -498.6346 69.63752 0 -0.0126 
1786048151.818 5.684342e-14 1.136868e-13 8.526513e-14 0.0048 5.684342e-14 -498.6346 69.63752 0 -0.0126 
1786048151.981 5.684342e-14 1.136868e-13 8.526513e-14 0.0048 5.684342e-14 -498.6346 69.63752 0 -0.0126 
1786048152.139 5.684342e-14 1.136868e-13 8.526513e-14 0.0048 5.684342e-14 -498.6346 69.63752 0 -0.0126 
1786048152.302 5.684342e-14 1.136868e-13 8.526513e-14 0.0048 5.684342e-14 -498.6346 69.63752 0 -0.0126 
1786048152.461 5.684342e-14 1.136868e-13 8.526513e-14 0.0048 5.684342e-14 -498.6346 69.63752 0 -0.0126 
1786048152.619 5.684342e-14 1.136868e-13 8.526513e-14 0.0048 5.684342e-14 -498.6346 69.63752 0 -0.0126 
1786048152.782 5.684342e-14 1.136868e-13 8.526513e-14 0.0048 5.684342e-14 -498.6346 69.63752 0 -0.0126 
1786048152.940 5.684342e-14 1.136868e-13 8.526513e-14 0.0048 5.684342e-14 -498.6346 69.63752 0 -0.0126 
1786048153.102 5.684342e-14 1.136868e-13 8.526513e-14 0.0048 5.684342e-14 -498.6346 69.63752 0 -0.0126 
1786048153.263 5.684342e-14 1.136868e-13 8.526513e-14 0.0048 5.684342e-14 -498.6346 69.63752 0 -0.0126 
1786048153.424 5.684342e-14 1.136868e-13 8.526513e-14 0.0048 5.684342e-14 -498.6346 69.63752 0 -0.0126 
1786048153.586 5.684342e-14 1.136868e-13 8.526513e-14 0.0048 5.684342e-14 -498.6346 69.63752 0 -0.0126 
1786048153.745 5.684342e-14 1.136868e-13 8.526513e-14 0.0048 5.684342e-14 -498.6346 69.63752 0 -0.0126 
1786048153.904 5.684342e-14 1.136868e-13 8.526513e-14 0.0048 5.684342e-14 -498.6346 69.63752 0 -0.0126 
1786048154.062 5.684342e-14 1.136868e-13 8.526513e-14 0.0048 5.684342e-14 -498.6346 69.63752 0 -0.0126 
1786048154.224 5.684342e-14 1.136868e-13 8.526513e-14 0.0048 5.684342e-14 -498.6346 69.63752 0 -0.0126 
1786048154.383 5.684342e-14 1.136868e-13 8.526513e-14 0.0048 5.684342e-14 -498.6346 69.63752 0 -0.0126 
1786048154.544 5.684342e-14 1.136868e-13 8.526513e-14 0.0048 5.684342e-14 -498.6346 69.63752 0 -0.0126 
1786048154.708 5.684342e-14 1.136868e-13 8.526513e-14 0.0048 5.684342e-14 -498.6346 69.63752 0 -0.0126 
1786048154.868 5.684342e-14 1.136868e-13 8.526513e-14 0.0048 5.684342e-14 -498.6346 69.63752 0 -0.0126 
1786048155.029 5.684342e-14 1.136868e-13 8.526513e-14 0.0048 5.684342e-14 -498.6346 69.63752 0 -0.0126 
1786048155.187 5.684342e-14 1.136868e-13 8.526513e-14 0.0048 5.684342e-14 -498.6346 69.63752 0 -0.0126 
1786048155.345 5.684342e-14 1.136868e-13 8.526513e-14 0.0048 5.684342e-14 -498.6346 69.63752 0 -0.0126 
1786048155.503 5.684342e-14 1.136868e-13 8.526513e-14 0.0048 5.684342e-14 -498.6346 69.63752 0 -0.0126 
1786048155.665 5.684342e-14 1.136868e-13 8.526513e-14 0.0048 5.684342e-14 -498.6346 69.63752 0 -0.0126 
1786048155.827 5.684342e-14 1.136868e-13 8.526513e-14 0.0048 5.684342e-14 -498.6346 69.63752 0 -0.0126 
1786048155.986 5.684342e-14 1.136868e-13 8.526513e-14 0.0048 5.684342e-14 -498.6346 69.63752 0 -0.0126 
1786048156.147 5.684342e-14 1.136868e-13 8.526513e-14 0.0048 5.684342e-14 -498.6346 69.63752 0 -0.0126 
1786048156.306 5.684342e-14 1.136868e-13 8.526513e-14 0.0048 5.684342e-14 -498.6346 69.63752 0 -0.0126 
1786048156.464 5.684342e-14 1.136868e-13 8.526513e-14 0.0048 5.684342e-14 -498.6346 69.63752 0 -0.0126 
1786048156.622 5.684342e-14 1.136868e-13 8.526513e-14 0.0048 5.684342e-14 -498.6346 69.63752 0 -0.0126 
1786048156.783 5.684342e-14 1.136868e-13 8.526513e-14 0.0048 5.684342e-14 -498.6346 69.63752 0 -0.0126 
1786048156.944 5.684342e-14 1.136868e-13 8.526513e-14 0.0048 5.684342e-14 -498.6346 69.63752 0 -0.0126 
1786048157.103 5.684342e-14 1.136868e-13 8.526513e-14 0.0048 5.684342e-14 -498.6346 69.63752 0 -0.0126 
1786048157.265 5.684342e-14 1.136868e-13 8.526513e-14 0.0048 5.684342e-14 -498.6346 69.63752 0 -0.0126 
1786048157.427 5.684342e-14 1.136868e-13 8.526513e-14 0.0048 5.684342e-14 -498.6346 69.63752 0 -0.0126 
1786048157.587 5.684342e-14 1.136868e-13 8.526513e-14 0.0048 5.684342e-14 -498.6346 69.63752 0 -0.0126 
1786048157.747 5.684342e-14 1.136868e-13 8.526513e-14 0.0048 5.684342e-14 -498.6346 69.63752 0 -0.0126 
1786048157.915 5.684342e-14 1.136868e-13 8.526513e-14 0.0048 5.684342e-14 -498.6346 69.63752 0 -0.0126 
1786048158.075 5.684342e-14 1.136868e-13 8.526513e-14 0.0048 5.684342e-14 -498.6346 69.63752 0 -0.0126 
1786048158.236 5.684342e-14 1.136868e-13 8.526513e-14 0.0048 5.684342e-14 -498.6346 69.63752 0 -0.0126 
1786048158.395 5.684342e-14 1.136868e-13 8.526513e-14 0.0048 5.684342e-14 -498.6346 69.63752 0 -0.0126 
1786048158.552 5.684342e-14 1.136868e-13 8.526513e-14 0.0048 5.684342e-14 -498.6346 69.63752 0 -0.0126 
1786048158.714 5.684342e-14 1.136868e-13 8.526513e-14 0.0048 5.684342e-14 -498.6346 69.63752 0 -0.0126 
1786048158.872 5.684342e-14 1.136868e-13 8.526513e-14 0.0048 5.684342e-14 -498.6346 69.63752 0 -0.0126 
1786048159.030 5.684342e-14 1.136868e-13 8.526513e-14 0.0048 5.684342e-14 -498.6346 69.63752 0 -0.0126 
1786048159.187 5.684342e-14 1.136868e-13 8.526513e-14 0.0048 5.684342e-14 -498.6346 69.63752 0 -0.0126 
1786048159.349 5.684342e-14 1.136868e-13 8.526513e-14 0.0048 5.684342e-14 -498.6346 69.63752 0 -0.0126 
1786048159.511 5.684342e-14 1.136868e-13 8.526513e-14 0.0048 5.684342e-14 -498.6346 69.63752 0 -0.0126 
1786048159.670 5.684342e-14 1.136868e-13 8.526513e-14 0.0048 5.684342e-14 -498.6346 69.63752 0 -0.0126 
1786048159.831 5.684342e-14 1.136868e-13 8.526513e-14 0.0048 5.684342e-14 -498.6346 69.63752 0 -0.0126 
1786048159.988 5.684342e-14 1.136868e-13 8.526513e-14 0.0048 5.684342e-14 -498.6346 69.63752 0 -0.0126 
1786048160.149 5.684342e-14 1.136868e-13 8.526513e-14 0.0048 5.684342e-14 -498.6346 69.63752 0 -0.0126 
1786048160.314 5.684342e-14 1.136868e-13 8.526513e-14 0.0048 5.684342e-14 -498.6346 69.63752 0 -0.0126 
1786048160.477 5.684342e-14 1.136868e-13 8.526513e-14 0.0048 5.684342e-14 -498.6346 69.63752 0 -0.0126 
1786048160.637 5.684342e-14 1.136868e-13 8.526513e-14 0.0048 5.684342e-14 -498.6346 69.63752 0 -0.0126 
1786048160.795 5.684342e-14 1.136868e-13 8.526513e-14 0.0048 5.684342e-14 -498.6346 69.63752 0 -0.0126 
1786048160.956 5.684342e-14 1.136868e-13 8.526513e-14 0.0048 5.684342e-14 -498.6346 69.63752 0 -0.0126 
1786048161.114 5.684342e-14 1.136868e-13 8.526513e-14 0.0048 5.684342e-14 -498.6346 69.63752 0 -0.0126 
1786048161.277 5.684342e-14 1.136868e-13 8.526513e-14 0.0048 5.684342e-14 -498.6346 69.63752 0 -0.0126 
1786048161.435 5.684342e-14 1.136868e-13 8.526513e-14 0.0048 5.684342e-14 -498.6346 69.63752 0 -0.0126 
1786048161.596 5.684342e-14 1.136868e-13 8.526513e-14 0.0048 5.684342e-14 -498.6346 69.63752 0 -0.0126 
1786048161.759 5.684342e-14 1.136868e-13 8.526513e-14 0.0048 5.684342e-14 -498.6346 69.63752 0 -0.0126 
1786048161.917 5.684342e-14 1.136868e-13 8.526513e-14 0.0048 5.684342e-14 -498.6346 69.63752 0 -0.0126 
1786048162.078 5.684342e-14 1.136868e-13 8.526513e-14 0.0048 5.684342e-14 -498.6346 69.63752 0 -0.0126 
1786048162.236 5.684342e-14 1.136868e-13 8.526513e-14 0.0048 5.684342e-14 -498.6346 69.63752 0 -0.0126 
1786048162.394 5.684342e-14 1.136868e-13 8.526513e-14 0.0048 5.684342e-14 -498.6346 69.63752 0 -0.0126 
1786048162.552 5.684342e-14 1.136868e-13 8.526513e-14 0.0048 5.684342e-14 -498.6346 69.63752 0 -0.0126 
1786048162.720 5.684342e-14 1.136868e-13 8.526513e-14 0.0048 5.684342e-14 -498.6346 69.63752 0 -0.0126 
1786048162.877 5.684342e-14 1.136868e-13 8.526513e-14 0.0048 5.684342e-14 -498.6346 69.63752 0 -0.0126 
1786048163.035 5.684342e-14 1.136868e-13 8.526513e-14 0.0048 5.684342e-14 -498.6346 69.63752 0 -0.0126 
1786048163.194 5.684342e-14 1.136868e-13 8.526513e-14 0.0048 5.684342e-14 -498.6346 69.63752 0 -0.0126 
1786048163.352 5.684342e-14 1.136868e-13 8.526513e-14 0.0048 5.684342e-14 -498.6346 69.63752 0 -0.0126 
1786048163.511 5.684342e-14 1.136868e-13 8.526513e-14 0.0048 5.684342e-14 -498.6346 69.63752 0 -0.0126 
1786048163.669 5.684342e-14 1.136868e-13 8.526513e-14 0.0048 5.684342e-14 -498.6346 69.63752 0 -0.0126 
1786048163.833 5.684342e-14 1.136868e-13 8.526513e-14 0.0048 5.684342e-14 -498.6346 69.63752 0 -0.0126 
1786048163.994 5.684342e-14 1.136868e-13 8.526513e-14 0.0048 5.684342e-14 -498.6346 69.63752 0 -0.0126 
1786048164.155 5.684342e-14 1.136868e-13 8.526513e-14 0.0048 5.684342e-14 -498.6346 69.63752 0 -0.0126 
1786048164.318 5.684342e-14 1.136868e-13 8.526513e-14 0.0048 5.684342e-14 -498.6346 69.63752 0 -0.0126 
1786048164.478 5.684342e-14 1.136868e-13 8.526513e-14 0.0048 5.684342e-14 -498.6346 69.63752 0 -0.0126 
1786048164.642 5.684342e-14 1.136868e-13 8.526513e-14 0.0048 5.684342e-14 -498.6346 69.63752 0 -0.0126 
1786048164.799 5.684342e-14 1.136868e-13 8.526513e-14 0.0048 5.684342e-14 -498.6346 69.63752 0 -0.0126 
1786048164.962 5.684342e-14 1.136868e-13 8.526513e-14 0.0048 5.684342e-14 -498.6346 69.63752 0 -0.0126 
1786048165.122 5.684342e-14 1.136868e-13 8.526513e-14 0.0048 5.684342e-14 -498.6346 69.63752 0 -0.0126 
1786048165.279 5.684342e-14 1.136868e-13 8.526513e-14 0.0048 5.684342e-14 -498.6346 69.63752 0 -0.0126 
1786048165.437 5.684342e-14 1.136868e-13 8.526513e-14 0.0048 5.684342e-14 -498.6346 69.63752 0 -0.0126 
1786048165.594 5.684342e-14 1.136868e-13 8.526513e-14 0.0048 5.684342e-14 -498.6346 69.63752 0 -0.0126 
1786048165.751 5.684342e-14 1.136868e-13 8.526513e-14 0.0048 5.684342e-14 -498.6346 69.63752 0 -0.0126 
1786048165.912 5.684342e-14 1.136868e-13 8.526513e-14 0.0048 5.684342e-14 -498.6346 69.63752 0 -0.0126 
1786048166.079 5.684342e-14 1.136868e-13 8.526513e-14 0.0048 5.684342e-14 -498.6346 69.63752 0 -0.0126 
1786048166.239 5.684342e-14 1.136868e-13 8.526513e-14 0.0048 5.684342e-14 -498.6346 69.63752 0 -0.0126 
1786048166.396 5.684342e-14 1.136868e-13 8.526513e-14 0.0048 5.684342e-14 -498.6346 69.63752 0 -0.0126 
1786048166.562 5.684342e-14 1.136868e-13 8.526513e-14 0.0048 5.684342e-14 -498.6346 69.63752 0 -0.0126 
1786048166.728 5.684342e-14 1.136868e-13 8.526513e-14 0.0048 5.684342e-14 -498.6346 69.63752 0 -0.0126 
1786048166.889 5.684342e-14 1.136868e-13 8.526513e-14 0.0048 5.684342e-14 -498.6346 69.63752 0 -0.0126 
